District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date
Monaragala,3,12/23/2013,12,2013,52,12/30/2013
Monaragala,5,12/30/2013,12,2013,1,1/6/2014
Monaragala,3,1/6/2014,1,2014,2,1/13/2014
Monaragala,5,1/13/2014,1,2014,3,1/20/2014
Monaragala,2,1/20/2014,1,2014,4,1/27/2014
Monaragala,2,1/27/2014,1,2014,5,2/3/2014
Monaragala,8,2/3/2014,2,2014,6,2/10/2014
Monaragala,2,2/10/2014,2,2014,7,2/17/2014
Monaragala,8,2/17/2014,2,2014,8,2/24/2014
Monaragala,1,2/24/2014,2,2014,9,3/3/2014
Monaragala,4,3/3/2014,3,2014,10,3/10/2014
Monaragala,8,3/10/2014,3,2014,11,3/17/2014
Monaragala,7,3/17/2014,3,2014,12,3/24/2014
Monaragala,2,3/24/2014,3,2014,13,3/31/2014
Monaragala,3,3/31/2014,3,2014,14,4/7/2014
Monaragala,0,4/7/2014,4,2014,15,4/14/2014
Monaragala,2,4/14/2014,4,2014,16,4/21/2014
Monaragala,1,4/21/2014,4,2014,17,4/28/2014
Monaragala,0,4/28/2014,4,2014,18,5/5/2014
Monaragala,1,5/5/2014,5,2014,19,5/12/2014
Monaragala,1,5/12/2014,5,2014,20,5/19/2014
Monaragala,4,5/19/2014,5,2014,21,5/26/2014
Monaragala,0,5/26/2014,5,2014,22,6/2/2014
Monaragala,9,6/2/2014,6,2014,23,6/9/2014
Monaragala,8,6/9/2014,6,2014,24,6/16/2014
Monaragala,5,6/16/2014,6,2014,25,6/23/2014
Monaragala,6,6/23/2014,6,2014,26,6/30/2014
Monaragala,2,6/30/2014,6,2014,27,7/7/2014
Monaragala,9,7/7/2014,7,2014,28,7/14/2014
Monaragala,12,7/14/2014,7,2014,29,7/21/2014
Monaragala,9,7/21/2014,7,2014,30,7/28/2014
Monaragala,6,7/28/2014,7,2014,31,8/4/2014
Monaragala,2,8/4/2014,8,2014,32,8/11/2014
Monaragala,7,8/11/2014,8,2014,33,8/18/2014
Monaragala,8,8/18/2014,8,2014,34,8/25/2014
Monaragala,6,8/25/2014,8,2014,35,9/1/2014
Monaragala,6,9/1/2014,9,2014,36,9/8/2014
Monaragala,3,9/8/2014,9,2014,37,9/15/2014
Monaragala,5,9/15/2014,9,2014,38,9/22/2014
Monaragala,4,9/22/2014,9,2014,39,9/29/2014
Monaragala,7,9/29/2014,9,2014,40,10/6/2014
Monaragala,6,10/6/2014,10,2014,41,10/13/2014
Monaragala,3,10/13/2014,10,2014,42,10/20/2014
Monaragala,2,10/20/2014,10,2014,43,10/27/2014
Monaragala,6,10/27/2014,10,2014,44,11/3/2014
Monaragala,12,11/3/2014,11,2014,45,11/10/2014
Monaragala,11,11/10/2014,11,2014,46,11/17/2014
Monaragala,13,11/17/2014,11,2014,47,11/24/2014
Monaragala,8,11/24/2014,11,2014,48,12/1/2014
Monaragala,2,12/1/2014,12,2014,49,12/8/2014
Monaragala,11,12/8/2014,12,2014,50,12/15/2014
Monaragala,3,12/15/2014,12,2014,51,12/22/2014
Monaragala,2,12/22/2014,12,2014,52,12/29/2014
Monaragala,8,12/29/2014,12,2014,1,1/5/2015
Monaragala,4,1/5/2015,1,2015,2,1/12/2015
Monaragala,10,1/12/2015,1,2015,3,1/19/2015
Monaragala,12,1/19/2015,1,2015,4,1/26/2015
Monaragala,3,1/26/2015,1,2015,5,2/2/2015
Monaragala,7,2/2/2015,2,2015,6,2/9/2015
Monaragala,8,2/9/2015,2,2015,7,2/16/2015
Monaragala,8,2/16/2015,2,2015,8,2/23/2015
Monaragala,4,2/23/2015,2,2015,9,3/2/2015
Monaragala,5,3/2/2015,3,2015,10,3/9/2015
Monaragala,5,3/9/2015,3,2015,11,3/16/2015
Monaragala,4,3/16/2015,3,2015,12,3/23/2015
Monaragala,1,3/23/2015,3,2015,13,3/30/2015
Monaragala,1,3/30/2015,3,2015,14,4/6/2015
Monaragala,0,4/6/2015,4,2015,15,4/13/2015
Monaragala,2,4/13/2015,4,2015,16,4/20/2015
Monaragala,2,4/20/2015,4,2015,17,4/27/2015
Monaragala,1,4/27/2015,4,2015,18,5/4/2015
Monaragala,2,5/4/2015,5,2015,19,5/11/2015
Monaragala,3,5/11/2015,5,2015,20,5/18/2015
Monaragala,1,5/18/2015,5,2015,21,5/25/2015
Monaragala,0,5/25/2015,5,2015,22,6/1/2015
Monaragala,3,6/1/2015,6,2015,23,6/8/2015
Monaragala,3,6/8/2015,6,2015,24,6/15/2015
Monaragala,2,6/15/2015,6,2015,25,6/22/2015
Monaragala,6,6/22/2015,6,2015,26,6/29/2015
Monaragala,3,6/29/2015,6,2015,27,7/6/2015
Monaragala,1,7/6/2015,7,2015,28,7/13/2015
Monaragala,3,7/13/2015,7,2015,29,7/20/2015
Monaragala,1,7/20/2015,7,2015,30,7/27/2015
Monaragala,6,7/27/2015,7,2015,31,8/3/2015
Monaragala,2,8/3/2015,8,2015,32,8/10/2015
Monaragala,6,8/10/2015,8,2015,33,8/17/2015
Monaragala,1,8/17/2015,8,2015,34,8/24/2015
Monaragala,4,8/24/2015,8,2015,35,8/31/2015
Monaragala,0,8/31/2015,8,2015,36,9/7/2015
Monaragala,1,9/7/2015,9,2015,37,9/14/2015
Monaragala,0,9/14/2015,9,2015,38,9/21/2015
Monaragala,1,9/21/2015,9,2015,39,9/28/2015
Monaragala,1,9/28/2015,9,2015,40,10/5/2015
Monaragala,1,10/5/2015,10,2015,41,10/12/2015
Monaragala,3,10/12/2015,10,2015,42,10/19/2015
Monaragala,4,10/19/2015,10,2015,43,10/26/2015
Monaragala,5,10/26/2015,10,2015,44,11/2/2015
Monaragala,2,11/2/2015,11,2015,45,11/9/2015
Monaragala,3,11/9/2015,11,2015,46,11/16/2015
Monaragala,5,11/16/2015,11,2015,47,11/23/2015
Monaragala,9,11/23/2015,11,2015,48,11/30/2015
Monaragala,8,11/30/2015,11,2015,49,12/7/2015
Monaragala,12,12/7/2015,12,2015,50,12/14/2015
Monaragala,4,12/14/2015,12,2015,51,12/21/2015
Monaragala,2,12/21/2015,12,2015,52,12/28/2015
Monaragala,14,12/28/2015,12,2015,53,1/4/2016
Monaragala,14,1/4/2016,1,2016,1,1/11/2016
Monaragala,11,1/11/2016,1,2016,2,1/18/2016
Monaragala,5,1/18/2016,1,2016,3,1/25/2016
Monaragala,6,1/25/2016,1,2016,4,2/1/2016
Monaragala,7,2/1/2016,2,2016,5,2/8/2016
Monaragala,9,2/8/2016,2,2016,6,2/15/2016
Monaragala,3,2/15/2016,2,2016,7,2/22/2016
Monaragala,5,2/22/2016,2,2016,8,2/29/2016
Monaragala,4,2/29/2016,2,2016,9,3/7/2016
Monaragala,4,3/7/2016,3,2016,10,3/14/2016
Monaragala,7,3/14/2016,3,2016,11,3/21/2016
Monaragala,0,3/21/2016,3,2016,12,3/28/2016
Monaragala,8,3/28/2016,3,2016,13,4/4/2016
Monaragala,8,4/4/2016,4,2016,14,4/11/2016
Monaragala,1,4/11/2016,4,2016,15,4/18/2016
Monaragala,4,4/18/2016,4,2016,16,4/25/2016
Monaragala,4,4/25/2016,4,2016,17,5/2/2016
Monaragala,5,5/2/2016,5,2016,18,5/9/2016
Monaragala,4,5/9/2016,5,2016,19,5/16/2016
Monaragala,2,5/16/2016,5,2016,20,5/23/2016
Monaragala,5,5/23/2016,5,2016,21,5/30/2016
Monaragala,2,5/30/2016,5,2016,22,6/6/2016
Monaragala,0,6/6/2016,6,2016,23,6/13/2016
Monaragala,0,6/13/2016,6,2016,24,6/20/2016
Monaragala,10,6/20/2016,6,2016,25,6/27/2016
Monaragala,5,6/27/2016,6,2016,26,7/4/2016
Monaragala,12,7/4/2016,7,2016,27,7/11/2016
Monaragala,12,7/11/2016,7,2016,28,7/18/2016
Monaragala,14,7/18/2016,7,2016,29,7/25/2016
Monaragala,16,7/25/2016,7,2016,30,8/1/2016
Monaragala,12,8/1/2016,8,2016,31,8/8/2016
Monaragala,21,8/8/2016,8,2016,32,8/15/2016
Monaragala,4,8/15/2016,8,2016,33,8/22/2016
Monaragala,8,8/22/2016,8,2016,34,8/29/2016
Monaragala,7,8/29/2016,8,2016,35,9/5/2016
Monaragala,2,9/5/2016,9,2016,36,9/12/2016
Monaragala,10,9/12/2016,9,2016,37,9/19/2016
Monaragala,6,9/19/2016,9,2016,38,9/26/2016
Monaragala,4,9/26/2016,9,2016,39,10/3/2016
Monaragala,2,10/3/2016,10,2016,40,10/10/2016
Monaragala,7,10/10/2016,10,2016,41,10/17/2016
Monaragala,0,10/17/2016,10,2016,42,10/24/2016
Monaragala,5,10/24/2016,10,2016,43,10/31/2016
Monaragala,10,10/31/2016,10,2016,44,11/7/2016
Monaragala,1,11/7/2016,11,2016,45,11/14/2016
Monaragala,2,11/14/2016,11,2016,46,11/21/2016
Monaragala,8,11/21/2016,11,2016,47,11/28/2016
Monaragala,6,11/28/2016,11,2016,48,12/5/2016
Monaragala,5,12/5/2016,12,2016,49,12/12/2016
Monaragala,12,12/12/2016,12,2016,50,12/19/2016
Monaragala,17,12/19/2016,12,2016,51,12/26/2016
Monaragala,21,12/26/2016,12,2016,52,1/2/2017
Monaragala,15,1/2/2017,1,2017,1,1/9/2017
Monaragala,9,1/9/2017,1,2017,2,1/16/2017
Monaragala,30,1/16/2017,1,2017,3,1/23/2017
Monaragala,14,1/23/2017,1,2017,4,1/30/2017
Monaragala,20,1/30/2017,1,2017,5,2/6/2017
Monaragala,13,2/6/2017,2,2017,6,2/13/2017
Monaragala,24,2/13/2017,2,2017,7,2/20/2017
Monaragala,19,2/20/2017,2,2017,8,2/27/2017
Monaragala,17,2/27/2017,2,2017,9,3/6/2017
Monaragala,16,3/6/2017,3,2017,10,3/13/2017
Monaragala,17,3/13/2017,3,2017,11,3/20/2017
Monaragala,36,3/20/2017,3,2017,12,3/27/2017
Monaragala,28,3/27/2017,3,2017,13,4/3/2017
Monaragala,42,4/3/2017,4,2017,14,4/10/2017
Monaragala,28,4/10/2017,4,2017,15,4/17/2017
Monaragala,42,4/17/2017,4,2017,16,4/24/2017
Monaragala,55,4/24/2017,4,2017,17,5/1/2017
Monaragala,63,5/1/2017,5,2017,18,5/8/2017
Monaragala,19,5/8/2017,5,2017,19,5/15/2017
Monaragala,62,5/15/2017,5,2017,20,5/22/2017
Monaragala,42,5/22/2017,5,2017,21,5/29/2017
Monaragala,56,5/29/2017,5,2017,22,6/5/2017
Monaragala,49,6/5/2017,6,2017,23,6/12/2017
Monaragala,82,6/12/2017,6,2017,24,6/19/2017
Monaragala,114,6/19/2017,6,2017,25,6/26/2017
Monaragala,85,6/26/2017,6,2017,26,7/3/2017
Monaragala,168,7/3/2017,7,2017,27,7/10/2017
Monaragala,137,7/10/2017,7,2017,28,7/17/2017
Monaragala,155,7/17/2017,7,2017,29,7/24/2017
Monaragala,109,7/24/2017,7,2017,30,7/31/2017
Monaragala,96,7/31/2017,7,2017,31,8/7/2017
Monaragala,80,8/7/2017,8,2017,32,8/14/2017
Monaragala,113,8/14/2017,8,2017,33,8/21/2017
Monaragala,59,8/21/2017,8,2017,34,8/28/2017
Monaragala,53,8/28/2017,8,2017,35,9/4/2017
Monaragala,77,9/4/2017,9,2017,36,9/11/2017
Monaragala,62,9/11/2017,9,2017,37,9/18/2017
Monaragala,67,9/18/2017,9,2017,38,9/25/2017
Monaragala,41,9/25/2017,9,2017,39,10/2/2017
Monaragala,61,10/2/2017,10,2017,40,10/9/2017
Monaragala,64,10/9/2017,10,2017,41,10/16/2017
Monaragala,85,10/16/2017,10,2017,42,10/23/2017
Monaragala,147,10/23/2017,10,2017,43,10/30/2017
Monaragala,90,10/30/2017,10,2017,44,11/6/2017
Monaragala,100,11/6/2017,11,2017,45,11/13/2017
Monaragala,73,11/13/2017,11,2017,46,11/20/2017
Monaragala,71,11/20/2017,11,2017,47,11/27/2017
Monaragala,51,11/27/2017,11,2017,48,12/4/2017
Monaragala,71,12/4/2017,12,2017,49,12/11/2017
Monaragala,54,12/11/2017,12,2017,50,12/18/2017
Monaragala,68,12/18/2017,12,2017,51,12/25/2017
Monaragala,47,12/25/2017,12,2017,52,1/1/2018
Monaragala,53,1/1/2018,1,2018,1,1/8/2018
Monaragala,45,1/8/2018,1,2018,2,1/15/2018
Monaragala,53,1/15/2018,1,2018,3,1/22/2018
Monaragala,34,1/22/2018,1,2018,4,1/29/2018
Monaragala,32,1/29/2018,1,2018,5,2/5/2018
Monaragala,33,2/5/2018,2,2018,6,2/12/2018
Monaragala,20,2/12/2018,2,2018,7,2/19/2018
Monaragala,35,2/19/2018,2,2018,8,2/26/2018
Monaragala,27,2/26/2018,2,2018,9,3/5/2018
Monaragala,18,3/5/2018,3,2018,10,3/12/2018
Monaragala,21,3/12/2018,3,2018,11,3/19/2018
Monaragala,10,3/19/2018,3,2018,12,3/26/2018
Monaragala,5,3/26/2018,3,2018,13,4/2/2018
Monaragala,15,4/2/2018,4,2018,14,4/9/2018
Monaragala,2,4/9/2018,4,2018,15,4/16/2018
Monaragala,17,4/16/2018,4,2018,16,4/23/2018
Monaragala,13,4/23/2018,4,2018,17,4/30/2018
Monaragala,2,4/30/2018,4,2018,18,5/7/2018
Monaragala,14,5/7/2018,5,2018,19,5/14/2018
Monaragala,24,5/14/2018,5,2018,20,5/21/2018
Monaragala,10,5/21/2018,5,2018,21,5/28/2018
Monaragala,19,5/28/2018,5,2018,22,6/4/2018
Monaragala,11,6/4/2018,6,2018,23,6/11/2018
Monaragala,18,6/11/2018,6,2018,24,6/18/2018
Monaragala,15,6/18/2018,6,2018,25,6/25/2018
Monaragala,16,6/25/2018,6,2018,26,7/2/2018
Monaragala,17,7/2/2018,7,2018,27,7/9/2018
Monaragala,19,7/9/2018,7,2018,28,7/16/2018
Monaragala,16,7/16/2018,7,2018,29,7/23/2018
Monaragala,20,7/23/2018,7,2018,30,7/30/2018
Monaragala,21,7/30/2018,7,2018,31,8/6/2018
Monaragala,12,8/6/2018,8,2018,32,8/13/2018
Monaragala,11,8/13/2018,8,2018,33,8/20/2018
Monaragala,16,8/20/2018,8,2018,34,8/27/2018
Monaragala,10,8/27/2018,8,2018,35,9/3/2018
Monaragala,10,9/3/2018,9,2018,36,9/10/2018
Monaragala,7,9/10/2018,9,2018,37,9/17/2018
Monaragala,6,9/17/2018,9,2018,38,9/24/2018
Monaragala,10,9/24/2018,9,2018,39,10/1/2018
Monaragala,9,10/1/2018,10,2018,40,10/8/2018
Monaragala,7,10/8/2018,10,2018,41,10/15/2018
Monaragala,6,10/15/2018,10,2018,42,10/22/2018
Monaragala,7,10/22/2018,10,2018,43,10/29/2018
Monaragala,3,10/29/2018,10,2018,44,11/5/2018
Monaragala,7,11/5/2018,11,2018,45,11/12/2018
Monaragala,7,11/12/2018,11,2018,46,11/19/2018
Monaragala,6,11/19/2018,11,2018,47,11/26/2018
Monaragala,11,11/26/2018,11,2018,48,12/3/2018
Monaragala,13,12/3/2018,12,2018,49,12/10/2018
Monaragala,20,12/10/2018,12,2018,50,12/17/2018
Monaragala,13,12/17/2018,12,2018,51,12/24/2018
Monaragala,8,12/24/2018,12,2018,52,12/31/2018
Monaragala,19,12/31/2018,12,2018,1,1/7/2019
Monaragala,16,1/7/2019,1,2019,2,1/14/2019
Monaragala,13,1/14/2019,1,2019,3,1/21/2019
Monaragala,12,1/21/2019,1,2019,4,1/28/2019
Monaragala,13,1/28/2019,1,2019,5,2/4/2019
Monaragala,10,2/4/2019,2,2019,6,2/11/2019
Monaragala,7,2/11/2019,2,2019,7,2/18/2019
Monaragala,8,2/18/2019,2,2019,8,2/25/2019
Monaragala,9,2/25/2019,2,2019,9,3/4/2019
Monaragala,7,3/4/2019,3,2019,10,3/11/2019
Monaragala,11,3/11/2019,3,2019,11,3/18/2019
Monaragala,13,3/18/2019,3,2019,12,3/25/2019
Monaragala,9,3/25/2019,3,2019,13,4/1/2019
Monaragala,8,4/1/2019,4,2019,14,4/8/2019
Monaragala,3,4/8/2019,4,2019,15,4/15/2019
Monaragala,7,4/15/2019,4,2019,16,4/22/2019
Monaragala,21,4/22/2019,4,2019,17,4/29/2019
Monaragala,8,4/29/2019,4,2019,18,5/6/2019
Monaragala,4,5/6/2019,5,2019,19,5/13/2019
Monaragala,3,5/13/2019,5,2019,20,5/20/2019
Monaragala,4,5/20/2019,5,2019,21,5/27/2019
Monaragala,10,5/27/2019,5,2019,22,6/3/2019
Monaragala,9,6/3/2019,6,2019,23,6/10/2019
Monaragala,10,6/10/2019,6,2019,24,6/17/2019
Monaragala,15,6/17/2019,6,2019,25,6/24/2019
Monaragala,25,6/24/2019,6,2019,26,7/1/2019
Monaragala,11,7/1/2019,7,2019,27,7/8/2019
Monaragala,10,7/8/2019,7,2019,28,7/15/2019
Monaragala,8,7/15/2019,7,2019,29,7/22/2019
Monaragala,16,7/22/2019,7,2019,30,7/29/2019
Monaragala,11,7/29/2019,7,2019,31,8/5/2019
Monaragala,0,8/5/2019,8,2019,32,8/12/2019
Monaragala,0,8/12/2019,8,2019,33,8/19/2019
Monaragala,0,8/19/2019,8,2019,34,8/26/2019
Monaragala,0,8/26/2019,8,2019,35,9/2/2019
Monaragala,0,9/2/2019,9,2019,36,9/9/2019
Monaragala,0,9/9/2019,9,2019,37,9/16/2019
Monaragala,0,9/16/2019,9,2019,38,9/23/2019
Monaragala,0,9/23/2019,9,2019,39,9/30/2019
Monaragala,0,9/30/2019,9,2019,40,10/7/2019
Monaragala,0,10/7/2019,10,2019,41,10/14/2019
Monaragala,0,10/14/2019,10,2019,42,10/21/2019
Monaragala,0,10/21/2019,10,2019,43,10/28/2019
Monaragala,0,10/28/2019,10,2019,44,11/4/2019
Monaragala,0,11/4/2019,11,2019,45,11/11/2019
Monaragala,0,11/11/2019,11,2019,46,11/18/2019
Monaragala,0,11/18/2019,11,2019,47,11/25/2019
Monaragala,0,11/25/2019,11,2019,48,12/2/2019
Monaragala,0,12/2/2019,12,2019,49,12/9/2019
Monaragala,0,12/9/2019,12,2019,50,12/16/2019
Monaragala,0,12/16/2019,12,2019,51,12/23/2019
Monaragala,0,12/23/2019,12,2019,52,12/30/2019
Monaragala,0,12/30/2019,12,2019,1,1/6/2020
Monaragala,0,1/6/2020,1,2020,2,1/13/2020
Monaragala,0,1/13/2020,1,2020,3,1/20/2020
Monaragala,0,1/20/2020,1,2020,4,1/27/2020
Monaragala,0,1/27/2020,1,2020,5,2/3/2020
Monaragala,0,2/3/2020,2,2020,6,2/10/2020
Monaragala,0,2/10/2020,2,2020,7,2/17/2020
Monaragala,0,2/17/2020,2,2020,8,2/24/2020
Monaragala,0,2/24/2020,2,2020,9,3/2/2020
Monaragala,0,3/2/2020,3,2020,10,3/9/2020
Monaragala,0,3/9/2020,3,2020,11,3/16/2020
Monaragala,0,3/16/2020,3,2020,12,3/23/2020
Monaragala,0,3/23/2020,3,2020,13,3/30/2020
Monaragala,0,3/30/2020,3,2020,14,4/6/2020
Monaragala,0,4/6/2020,4,2020,15,4/13/2020
Monaragala,0,4/13/2020,4,2020,16,4/20/2020
Monaragala,0,4/20/2020,4,2020,17,4/27/2020
Monaragala,0,4/27/2020,4,2020,18,5/4/2020
Monaragala,0,5/4/2020,5,2020,19,5/11/2020
Monaragala,0,5/11/2020,5,2020,20,5/18/2020
Monaragala,0,5/18/2020,5,2020,21,5/25/2020
Monaragala,0,5/25/2020,5,2020,22,6/1/2020
Monaragala,0,6/1/2020,6,2020,23,6/8/2020
Monaragala,0,6/8/2020,6,2020,24,6/15/2020
Monaragala,0,6/15/2020,6,2020,25,6/22/2020
Monaragala,0,6/22/2020,6,2020,26,6/29/2020
Monaragala,0,6/29/2020,6,2020,27,7/6/2020
Monaragala,0,7/6/2020,7,2020,28,7/13/2020
Monaragala,0,7/13/2020,7,2020,29,7/20/2020
Monaragala,0,7/20/2020,7,2020,30,7/27/2020
Monaragala,0,7/27/2020,7,2020,31,8/3/2020
Monaragala,0,8/3/2020,8,2020,32,8/10/2020
Monaragala,0,8/10/2020,8,2020,33,8/17/2020
Monaragala,0,8/17/2020,8,2020,34,8/24/2020
Monaragala,0,8/24/2020,8,2020,35,8/31/2020
Monaragala,0,8/31/2020,8,2020,36,9/7/2020
Monaragala,0,9/7/2020,9,2020,37,9/14/2020
Monaragala,0,9/14/2020,9,2020,38,9/21/2020
Monaragala,0,9/21/2020,9,2020,39,9/28/2020
Monaragala,0,9/28/2020,9,2020,40,10/5/2020
Monaragala,0,10/5/2020,10,2020,41,10/12/2020
Monaragala,0,10/12/2020,10,2020,42,10/19/2020
Monaragala,0,10/19/2020,10,2020,43,10/26/2020
Monaragala,0,10/26/2020,10,2020,44,11/2/2020
Monaragala,0,11/2/2020,11,2020,45,11/9/2020
Monaragala,0,11/9/2020,11,2020,46,11/16/2020
Monaragala,0,11/16/2020,11,2020,47,11/23/2020
Monaragala,0,11/23/2020,11,2020,48,11/30/2020
Monaragala,0,11/30/2020,11,2020,49,12/7/2020
Monaragala,0,12/7/2020,12,2020,50,12/14/2020
Monaragala,0,12/14/2020,12,2020,51,12/21/2020
Monaragala,0,12/21/2020,12,2020,52,12/28/2020
Monaragala,0,12/28/2020,12,2020,53,1/4/2021
Monaragala,1,1/4/2021,1,2021,1,1/11/2021
Monaragala,1,1/11/2021,1,2021,2,1/18/2021
Monaragala,3,1/18/2021,1,2021,3,1/25/2021
Monaragala,0,1/25/2021,1,2021,4,2/1/2021
Monaragala,1,2/1/2021,2,2021,5,2/8/2021
Monaragala,1,2/8/2021,2,2021,6,2/15/2021
Monaragala,5,2/15/2021,2,2021,7,2/22/2021
Monaragala,2,2/22/2021,2,2021,8,3/1/2021
Monaragala,0,3/1/2021,3,2021,9,3/8/2021
Monaragala,1,3/8/2021,3,2021,10,3/15/2021
Monaragala,10,3/15/2021,3,2021,11,3/22/2021
Monaragala,5,3/22/2021,3,2021,12,3/29/2021
Monaragala,3,3/29/2021,3,2021,13,4/5/2021
Monaragala,2,4/5/2021,4,2021,14,4/12/2021
Monaragala,5,4/12/2021,4,2021,15,4/19/2021
Monaragala,4,4/19/2021,4,2021,16,4/26/2021
Monaragala,2,4/26/2021,4,2021,17,5/3/2021
Monaragala,3,5/3/2021,5,2021,18,5/10/2021
Monaragala,2,5/10/2021,5,2021,19,5/17/2021
Monaragala,0,5/17/2021,5,2021,20,5/24/2021
Monaragala,0,5/24/2021,5,2021,21,5/31/2021
Monaragala,1,5/31/2021,5,2021,22,6/7/2021
Monaragala,4,6/7/2021,6,2021,23,6/14/2021
Monaragala,2,6/14/2021,6,2021,24,6/21/2021
Monaragala,8,6/21/2021,6,2021,25,6/28/2021
Monaragala,4,6/28/2021,6,2021,26,7/5/2021
Monaragala,9,7/5/2021,7,2021,27,7/12/2021
Monaragala,5,7/12/2021,7,2021,28,7/19/2021
Monaragala,2,7/19/2021,7,2021,29,7/26/2021
Monaragala,5,7/26/2021,7,2021,30,8/2/2021
Monaragala,2,8/2/2021,8,2021,31,8/9/2021
Monaragala,2,8/9/2021,8,2021,32,8/16/2021
Monaragala,6,8/16/2021,8,2021,33,8/23/2021
Monaragala,1,8/23/2021,8,2021,34,8/30/2021
Monaragala,0,8/30/2021,8,2021,35,9/6/2021
Monaragala,2,9/6/2021,9,2021,36,9/13/2021
Monaragala,0,9/13/2021,9,2021,37,9/20/2021
Monaragala,1,9/20/2021,9,2021,38,9/27/2021
Monaragala,7,9/27/2021,9,2021,39,10/4/2021
Monaragala,5,10/4/2021,10,2021,40,10/11/2021
Monaragala,5,10/11/2021,10,2021,41,10/18/2021
Monaragala,1,10/18/2021,10,2021,42,10/25/2021
Monaragala,2,10/25/2021,10,2021,43,11/1/2021
Monaragala,7,11/1/2021,11,2021,44,11/8/2021
Monaragala,2,11/8/2021,11,2021,45,11/15/2021
Monaragala,4,11/15/2021,11,2021,46,11/22/2021
Monaragala,3,11/22/2021,11,2021,47,11/29/2021
Monaragala,5,11/29/2021,11,2021,48,12/6/2021
Monaragala,4,12/6/2021,12,2021,49,12/13/2021
Monaragala,14,12/13/2021,12,2021,50,12/20/2021
Monaragala,14,12/20/2021,12,2021,51,12/27/2021
Monaragala,14,12/27/2021,12,2021,52,1/3/2022
Monaragala,8,1/3/2022,1,2022,1,1/10/2022
Monaragala,12,1/10/2022,1,2022,2,1/17/2022
Monaragala,14,1/17/2022,1,2022,3,1/24/2022
Monaragala,13,1/24/2022,1,2022,4,1/31/2022
Monaragala,5,1/31/2022,1,2022,5,2/7/2022
Monaragala,2,2/7/2022,2,2022,6,2/14/2022
Monaragala,8,2/14/2022,2,2022,7,2/21/2022
Monaragala,10,2/21/2022,2,2022,8,2/28/2022
Monaragala,7,2/28/2022,2,2022,9,3/7/2022
Monaragala,5,3/7/2022,3,2022,10,3/14/2022
Monaragala,8,3/14/2022,3,2022,11,3/21/2022
Monaragala,6,3/21/2022,3,2022,12,3/28/2022
Monaragala,9,3/28/2022,3,2022,13,4/4/2022
Monaragala,8,4/4/2022,4,2022,14,4/11/2022
Monaragala,3,4/11/2022,4,2022,15,4/18/2022
Monaragala,6,4/18/2022,4,2022,16,4/25/2022
Monaragala,4,4/25/2022,4,2022,17,5/2/2022
Monaragala,10,5/2/2022,5,2022,18,5/9/2022
Monaragala,10,5/9/2022,5,2022,19,5/16/2022
Monaragala,15,5/16/2022,5,2022,20,5/23/2022
Monaragala,8,5/23/2022,5,2022,21,5/30/2022
Monaragala,13,5/30/2022,5,2022,22,6/6/2022
Monaragala,16,6/6/2022,6,2022,23,6/13/2022
Monaragala,23,6/13/2022,6,2022,24,6/20/2022
Monaragala,19,6/20/2022,6,2022,25,6/27/2022
Monaragala,24,6/27/2022,6,2022,26,7/4/2022
Monaragala,15,7/4/2022,7,2022,27,7/11/2022
Monaragala,16,7/11/2022,7,2022,28,7/18/2022
Monaragala,8,7/18/2022,7,2022,29,7/25/2022
Monaragala,15,7/25/2022,7,2022,30,8/1/2022
Monaragala,9,8/1/2022,8,2022,31,8/8/2022
Monaragala,8,8/8/2022,8,2022,32,8/15/2022
Monaragala,5,8/15/2022,8,2022,33,8/22/2022
Monaragala,4,8/22/2022,8,2022,34,8/29/2022
Monaragala,12,8/29/2022,8,2022,35,9/5/2022
Monaragala,7,9/5/2022,9,2022,36,9/12/2022
Monaragala,9,9/12/2022,9,2022,37,9/19/2022
Monaragala,6,9/19/2022,9,2022,38,9/26/2022
Monaragala,7,9/26/2022,9,2022,39,10/3/2022
Monaragala,14,10/3/2022,10,2022,40,10/10/2022
Monaragala,13,10/10/2022,10,2022,41,10/17/2022
Monaragala,14,10/17/2022,10,2022,42,10/24/2022
Monaragala,4,10/24/2022,10,2022,43,10/31/2022
Monaragala,13,10/24/2022,10,2022,43,10/31/2022
Monaragala,10,10/31/2022,10,2022,44,11/7/2022
Monaragala,9,11/7/2022,11,2022,45,11/14/2022
Monaragala,12,11/14/2022,11,2022,46,11/21/2022
Monaragala,12,11/21/2022,11,2022,47,11/28/2022
Monaragala,5,11/28/2022,11,2022,48,12/5/2022
Monaragala,5,12/5/2022,12,2022,49,12/12/2022
Monaragala,10,12/12/2022,12,2022,50,12/19/2022
Monaragala,10,12/19/2022,12,2022,51,12/26/2022
Monaragala,10,12/26/2022,12,2022,52,1/2/2023
Monaragala,11,1/2/2023,1,2023,1,1/9/2023
Monaragala,15,1/9/2023,1,2023,2,1/16/2023
Monaragala,12,1/16/2023,1,2023,3,1/23/2023
Monaragala,7,1/23/2023,1,2023,4,1/30/2023
Monaragala,14,1/30/2023,1,2023,5,2/6/2023
Monaragala,14,2/6/2023,2,2023,6,2/13/2023
Monaragala,9,2/13/2023,2,2023,7,2/20/2023
Monaragala,13,2/20/2023,2,2023,8,2/27/2023
Monaragala,5,2/27/2023,2,2023,9,3/6/2023
